ID,Company,Address,City,State,Zipcode,Country,Phone,Member_Type,Type,URL,Latitude,Longitude
900065046,Craft Artisan Ales,PO Box 52093,Pacific Grove,CA,93950-7093,United States,(831) 717-7543,NHQ,Contract,,36.6177374,-121.9166215
000134911,Craft Brew Alliance,929 N Russell St,Portland,OR,97227-1733,United States,(503) 281-2437,BREW,Regional,www.widmer.com,45.5411986,-122.6764179
000134566,Craft Brew Alliance,14300 NE 145th St,Woodinville,WA,98072-6950,United States,(425) 483-3232,BREW,Regional,www.redhook.com,47.7348275,-122.1488713
000134567,Craft Brew Alliance - Cataqua Public House,35 Corporate Dr,Portsmouth,NH,03801-2847,United States,(603) 430-8600,BREW,Regional,www.redhook.com,43.0861206,-70.8044708
000134223,Craft Brew Alliance - Kona Brewery,74-5612 Pawai Place,Kailua Kona,HI,96740,United States,(808) 334-1133,BREW,Regional,www.konabrewingco.com,19.6440437,-155.9983905
000134912,Craft Brew Alliance - Widmer Rose Garden,1 N Center Court St,Portland,OR,97227-2102,United States,(503) 232-5343,BREW,Brewpub,www.widmer.com,45.5322107,-122.6668436
000201734,Craft Brewing Company,530 Crane St,Lake Elsinore,CA,92530-2779,United States,(951) 226-0149,HQ,Micro,www.craftbrewingcompany.com,33.6868241,-117.3400215
900142779,Craft Kitchen and Brewery,803 SW Industrial Way,Bend,OR,97702,United States,(541) 647-2772,NHQ,Brewpub,www.craftkitchenandbrewery.com,44.0499543,-121.3180057
900013997,CraftHaus Brewery,7350 Eastgate Rd Suite 110,Henderson,NV,89011-7618,United States,(702) 415-9184,HQ,Micro,www.crafthausbrewery@gmail.com,36.0547038,-115.0169916
900129379,"CraftRoots Brewing, LLC.",482 E. Main Street,Milford,MA,01757-2816,United States,(508) 662-4871,HQ,Micro,www.craftrootsbrewing.com,42.1648044,-71.4806212
000133793,Craftsman Brewing Co,1260 Lincoln Ave Ste 100,Pasadena,CA,91103-2465,United States,(626) 296-2537,NHQ,Micro,www.craftsmanbrewing.com,34.1688142,-118.1585792
000133967,CraftWorks Brewery & Restaurant Group,201 W Main St,Chattanooga,TN,37408-1137,United States,(423) 424-2000,HQ,OfficeOnlyBrew,www.craftworksrestaurants.com,35.0368771,-85.3092547
900073836,Crafty Ales and Lagers,2 Exchange St,Phelps,NY,14532-1010,United States,(315) 332-1606,HQ,Micro,www.drinkcraftyales.com,42.9578149,-77.0568706
900094260,Crane Brewing Company,6515 Railroad Street,Raytown,MO,64133-5210,United States,,HQ,Micro,,39.0055016,-94.4630940
900007648,Crank Arm Brewing Co,319 W Davie St,Raleigh,NC,27601-1718,United States,(919) 291-0643,HQ,Micro,www.crankarmbrewing.com,35.7755269,-78.6440439
900002590,Cranker's Brewery,213 S State St,Big Rapids,MI,49307-1758,United States,,HQ,Micro,,43.6962356,-85.4839050
900102173,Cravings Bistro & Pub,1599 Mall Dr Ste B,Benton Harbor,MI,49022-2330,United States,(269) 934-9700,HQ,Brewpub,,42.0797466,-86.4209416
000192652,Crazy Mountain Brewing Co,439 Edwards Access Road,Edwards,CO,81632,United States,(970) 926-3009,HQ,Regional,www.crazymountainbrewery.com,39.6487957,-106.5886443
900173700,CRBF Fabrica de Cerveza Artesanal,,,CO,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900051711,Creature Comforts Brewing Co.,271 W Hancock Ave,Athens,GA,30601-2727,United States,(706) 410-1043,HQ,Micro,www.creaturecomfortsbeer.com,33.9589240,-83.3800080
900117377,Creede Brewing Company,7314 Washington St,Denver,CO,80229-6302,United States,(303) 287-4824,NHQ,Micro,www.creedebeer.com,39.8293447,-104.9773951
000186736,Creek Bottom Brewing,307 Meadow St.,Galax,VA,24333-3019,United States,(276) 236-2337,HQ,Micro,www.creekbottombrewing.com,36.6566147,-80.9163634
000189989,Creekside Brewing Co,1040 Broad St,San Luis Obispo,CA,93401-3505,United States,(805) 542-9804,HQ,Brewpub,www.creeksidebrewing.com,35.2792473,-120.6648053
900016102,Crescent Brewery,1521 Front St,Nampa,ID,83651-4331,United States,(208) 968-1034,NHQ,Micro,www.crescentbeer.com,43.5766135,-116.5550852
000133795,Crescent City Brewhouse,527 Decatur St,New Orleans,LA,70130-1027,United States,(504) 522-0571,HQ,Brewpub,www.crescentcitybrewhouse.com,29.9557642,-90.0640251
900156521,Cricket Hill Brewing Co. Inc.,24 Kulick Rd,Fairfield,NJ,07004,United States,(973) 276-9415,HQ,Micro,www.crickethillbrewery.com,40.8726142,-74.2963104
900078325,Crime & Punishment Brewing Company,2711 West Girard Avenue,Philadelphia,PA,19130-1212,United States,(215) 235-2739,HQ,Brewpub,www.crimeandpunishmentbrewery.com,39.9744581,-75.1808402
900174911,Cromarty Brewing Co.,Glencora,Davidston,Cromarty,IV11 8XD,United States,(0) 1381 600 440,NHQ,Micro,www.cromartybrewing.co.uk,0.0000000,0.0000000
900104095,Crooked Can Brewing Co,426 W Plant St,Winter Garden,FL,34787-3014,United States,,HQ,Proprietor,,28.5639600,-81.5907860
900138062,Crooked Current Brewery,560 Mineral Spring Ave,Pawtucket,RI,02860-3363,United States,(401) 473-8312,NHQ,Micro,www.crookedcurrentbrewery.com,41.8727533,-71.4065836
900063404,Crooked Ewe Brewery & Ale House,1047 Lincoln Way E,South Bend,IN,46601-3726,United States,(574) 217-0881,HQ,Brewpub,www.crookedewe.com,41.6643509,-86.2359788
900044977,Crooked Ewe Brewery & Ale House,1047 Lincolnway E,South Bend,IN,46601-3726,United States,(574) 217-0881,HQ,Brewpub,Crookedewe.com,41.6643541,-86.2359526
900160439,Crooked Eye Brewery,13 E.Montgomery Ave,Hatboro,PA,19040,United States,(267) 803-6925,HQ,Micro,crookedeyebrewery.com,40.1793174,-75.1048653
900013234,Crooked Fence Brewery,5242 W Chinden Blvd,Garden City,ID,83714-1457,United States,(208) 901-2090,NHQ,Micro,www.cfbrewing.blogspot.com,43.6455060,-116.2712670
900100885,Crooked Hammock Brewery,36707 Crooked Hammock Way,Lewes,DE,19958,United States,,HQ,Brewpub,,38.7745565,-75.1393498
900147253,Crooked Handle Brewing Co.,760 North Main St.,Springboro,OH,45066,United States,(937) 790-3450,HQ,Micro,www.chbeer.com,39.5772578,-84.2307991
000203073,Crooked Ladder Brewery,70 W Main St,Riverhead,NY,11901-2802,United States,(631) 902-5335,NHQ,Micro,,40.9170864,-72.6634406
900022273,Crooked Letter Brewing Co,1805 Government St,Ocean Springs,MS,39564-3942,United States,,NHQ,Micro,www.crookedletterbrewing.com,30.4145621,-88.8176796
900069693,Crooked Run Brewing,205 Harrison St SE,Leesburg,VA,20175-3702,United States,(571) 918-4446,HQ,Micro,www.crookedrunbrewing.com,39.1124213,-77.5631066
000196737,Crooked Stave Artisan Beer Project,1441 W 46th Ave Unit 17,Denver,CO,80211-2338,United States,(720) 508-3292,HQ,Micro,www.crookedstave.com,39.7807157,-105.0047277
900109388,Crooked Thumb Brewery,915 Harbor Lake Court Ste B,Safety Harbor,FL,34695-2322,United States,(727) 724-5953,HQ,Micro,www.crookedthumbbrew.com,27.9985679,-82.6970055
900140057,Crooked Tongue Brewing,2516 Benjamin Franklin Hwy,Edinburg,PA,16116-4302,United States,(724) 856-3765,NHQ,Micro,www.crookedtonguebrewing.com,41.0455890,-80.4245000
000133798,Cross Plains Brewery Inc.,2109 Hickory St,Cross Plains,WI,53528-9700,United States,(608) 798-3911,NHQ,Contract,www.essersbest.com,43.1147310,-89.6531290
000210483,Crossroads Brewing Co,21 2nd St,Athens,NY,12015-1327,United States,(518) 945-2337,HQ,Brewpub,www.crossroadsbrewingco.com,42.2605110,-73.8096826
900071544,Crow Hop Brewing Co. Ltd.,217 E 3rd St,Loveland,CO,80537-5632,United States,,HQ,Micro,,40.3945768,-105.0740693
000148950,Crow Peak Brewing Co,125 W Highway 14,Spearfish,SD,57783-1150,United States,(605) 717-0006,HQ,Micro,www.crowpeakbrewing.com,44.5177631,-103.8710587
900089973,Crowded Castle Brewing Co. Inc.,221 Warren Ct,Exton,PA,19341-3063,United States,,HQ,Micro,,40.0325817,-75.6274583
000193656,Crown Brewing Co,211 S East St,Crown Point,IN,46307-4058,United States,(219) 663-4545,HQ,Brewpub,www.crownbrewing.com,41.4158350,-87.3634390
000181330,Crown Valley Brewing & Distilling Co,23589 State Route Ww,Sainte Genevieve,MO,63670-9039,United States,(573) 756-9463,HQ,Micro,www.crownvalleybrewery.com,37.7780123,-90.1797307
900111745,Crucible Brewing Company,909 SE Everett Mall Way,Everett,WA,98208,United States,(360) 388-0870,HQ,Micro,www.cruciblebrewing,47.9113190,-122.2198677
900009190,Crux Fermentation Project,50 SW Division St,Bend,OR,97702-1600,United States,(541) 388-7558,HQ,Brewpub,www.cruxfermentation.com,44.0507460,-121.3078800
900175740,Crux Fermentation Project - Crux2,63065 NE 18th St,Bend,OR,97701-9981,United States,,BREW,Micro,,44.0894550,-121.2825680
900102120,Cruz Blanca Cerveceria,900 W Randolph St,Chicago,IL,60607-2208,United States,(312) 733-1975,HQ,Brewpub,www.cruzblanca.com,41.8846304,-87.6500756
900039853,Crystal Ball Brewing,1612 W King St,York,PA,17404-5618,United States,,NHQ,Micro,www.crystalballbrewing.com,39.9487765,-76.7630199
900083694,Crystal Lake Brewing Co.,150 N. Main Street,Crystal Lake,IL,60014,United States,,HQ,Micro,,42.2456843,-88.3164198
000212194,Crystal Springs Brewing Co,657 S Taylor Ave,Louisville,CO,80027-3063,United States,(303) 884-5602,HQ,Micro,www.crystalspringsbrewing.com,39.9607035,-105.1201133
900129202,Culmination Brewing Co,2117 Oregon Street,Portland,OR,97232,United States,(971) 254-9114,HQ,Micro,www.culminationbrewing.com,45.5289366,-122.6439573
900160639,Cultivate Brewing Company,961 E. Shawnee Rd.,Berrien Springs,MI,49103-9716,United States,(269) 422-1324,NHQ,Micro,www.cultivatebrewing.com,41.9430197,-86.4356076
900067013,Culture Brewing Co.,111 S Cedros Ave Ste 200,Solana Beach,CA,92075-2906,United States,(858) 345-1144,HQ,Micro,www.culturebrewingco.com,32.9915446,-117.2707242
000137637,Cumberland Brewery,1576 Bardstown Rd,Louisville,KY,40205-1154,United States,(502) 459-4706,HQ,Brewpub,,38.2308020,-85.7055950
900174255,Currahee Brewing Company,100 Lakeside Dr,Franklin,NC,28734,United States,(563) 570-1811,HQ,Micro,www.curraheebrew.com,35.1876125,-83.3719159
900143289,C'Ville-Ian Brewing,705 W. Main Street,Charlottesville,VA,22903-4570,United States,434.3282252,NHQ,Micro,www.cvillebrewco.com,38.0317269,-78.4897770
900098581,Cycle Brewing,534 Central Ave,St Petersburg,FL,33701-3704,United States,(727) 320-7954,HQ,Micro,www.cyclebrewing.com,27.7711623,-82.6409515
900037316,Cycler's Brewing,17105 Osborn Rd,Montgomery,TX,77356,United States,,HQ,Micro,www.cyclersbrewing.com,30.5150901,-95.6855649
900128500,Cypress Brewing Company,"30 Nixon Lane, Unit E",Edison,NJ,08837,United States,(732) 243-9565,NHQ,Micro,www.cypressbrewing.com,40.4984413,-74.3659442
000197822,Cypress Street Station / Abilene Brewing Co,158 Cypress St,Abilene,TX,79601-5817,United States,(325) 676-3463,NHQ,Brewpub,,32.4501396,-99.7346635
000178030,Czann's Brewing,4028 Nebraska Ave,Nashville,TN,37209-4913,United States,,HQ,Micro,,36.1434300,-86.8351180
900039843,Czig Meister Brewing Co.,106 Valentine St,Hackettstown,NJ,07840-2156,United States,(201) 874-7342,HQ,Micro,www.CzigMeisterBrewing.com,40.8542240,-74.8315720
000160091,D. G. Yuengling and Son Inc,310 Mill Creek Ave,Pottsville,PA,17901-8692,United States,(215) 631-9461,BREW,Regional,www.yuengling.com,40.6999592,-76.1747169
000147716,D. G. Yuengling and Son Inc,11111 N 30th St,Tampa,FL,33612-6439,United States,(813) 972-8552,BREW,Regional,www.yuengling.com,28.0488849,-82.4246750
000133803,D. G. Yuengling and Son Inc,500 Mahantongo St,Pottsville,PA,17901,United States,(570) 622-4141,HQ,Regional,www.yuengling.com,40.6829524,-76.1978554
000133805,D.L. Geary Brewing Co Inc.,38 Evergreen Dr,Portland,ME,04103-1066,United States,(207) 878-2337,NHQ,Regional,www.gearybrewing.com,43.7080147,-70.3144204
900079704,D9 Brewing Company,11138 Treynorth Dr Ste C,Cornelius,NC,28031-8186,United States,(704) 457-9368,HQ,Micro,www.d9brewing.com,35.4611816,-80.8474255
900006048,Dad & Dudes Breweria,6730 S Cornerstar Way Ste D,Aurora,CO,80016-1571,United States,(303) 400-5699,HQ,Brewpub,www.breweria.com,39.5940378,-104.8063467
900099998,Daft Badger Brewing,1710 North 2nd St,Coeur D Alene,ID,83814,United States,(208) 665-9892,HQ,Brewpub,,47.6915790,-116.7829430
900063854,Dakota Shivers Brewing,717 W Main St,Lead,SD,57754-1539,United States,(605) 415-5352,HQ,Micro,www.facebook.com/dakotashiversbrewing,44.3511350,-103.7722248
900069975,"Damascus Brewery",32155 Government Rd,Damascus,VA,24236-2611,United States,(540) 314-2782,NHQ,Micro,www.thedamascusbrewery.com,36.6396848,-81.8024577
900130546,Damgoode Pies,500 President Clinton Ave,Little Rock,AR,72201-1756,United States,(501) 664-2239,NHQ,Brewpub,www.damgoodpies.com,34.7476539,-92.2650471
900029108,Dangerous Man Brewing Co,1300 2nd St NE,Minneapolis,MN,55413-1132,United States,(612) 377-4164,HQ,Micro,www.dangerousmanbrewing.com,45.0010936,-93.2663691
900168096,Danielmark's Brewing Company,209 E 18th Street,Cheyenne,WY,82001,United States,(402) 450-8044,HQ,Micro,www.danielmarksbrewing.com,41.1352976,-104.8136703
900029148,Danny Boy Beer Works,12702 Meeting House Rd,Carmel,IN,46032-7292,United States,(317) 669-8080,HQ,Brewpub,www.dannyboybeerworks.com,39.9714362,-86.1968265
900178143,Dans Mordor Beer,123 fake st,mordor,CO,12345,United States,(123) 456-7899,NHQ,Micro,www.mordor.com,0.0000000,0.0000000
000209415,Daredevil Brewing Company,1151 Main Street,Speedway,IN,46224,United States,,HQ,Micro,www.daredevilbeer.com,39.7826897,-86.2410004
900128241,Dark City Brewing Company,801 Second Ave,Asbury Park,NJ,07712-5944,United States,(732) 455-3792,HQ,Micro,www.darkcitybrewing.com,40.2225030,-74.0110589
000133808,Dark Horse Brewing Co,511 S Kalamazoo Ave,Marshall,MI,49068-1718,United States,(269) 781-9940,HQ,Regional,www.darkhorsebrewery.com,42.2667135,-84.9635125
900105016,Dark Sky Brewing Co.,117 N. Beaver St,Flagstaff,AZ,86001-8131,United States,,HQ,Micro,www.darkskybrewing.com,35.1993936,-111.6495708
900098744,Darwin Brewing Co,803 17th Ave W,Bradenton,FL,34205-7608,United States,(941) 343-2165,HQ,Micro,www.darwinbrewingco.com,27.4840330,-82.5702770
900024005,"DasBrew, Inc.",44356 S Grimmer Blvd,Fremont,CA,94538-6385,United States,(415) 517-8100,HQ,Micro,www.dasbrewinc.com,37.5028923,-121.9555208
900178453,davenports,,,CA,,United States,,NHQ,,placeholder,0.0000000,0.0000000
000202659,Dave's Brew Farm,2470 Wilson St,Wilson,WI,54027-3950,United States,(612) 432-8130,NHQ,Micro,www.brewfarm.com,44.9736521,-92.1758893
900105817,Davidson Brothers Brewery,1043 State Route 9,Queensbury,NY,12804-1374,United States,(518) 743-9026,BREW,Micro,www.davidsonbrothers.com,43.3435240,-73.6863230
000133810,Davidson Brothers Restaurant and Brewery,PO Box 409,Glens Falls,NY,12801-0409,United States,(518) 743-9026,HQ,Brewpub,www.davidsonbrothers.com,43.3095164,-73.6440058
900180164,DAWAT,,,NY,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900053787,Day Block Brewing Company,1105 Washington Ave S,Minneapolis,MN,55415-1225,United States,(612) 617-7793,HQ,Brewpub,www.dayblockbrewing.com,44.9752092,-93.2529013
900029145,Dayton Beer Co Brewery & Taproom,912 E Dorothy Ln,Kettering,OH,45419-2009,United States,,HQ,Micro,,39.7038407,-84.1518473
900123292,Dayton Beer Co Production Brewery & Bierhall,324 E Second St,Dayton,OH,45402-1722,United States,,BREW,Micro,www.thedaytonbeerco.com,39.7616670,-84.1858460
900021753,Daytona Beach Brewing Company,482 Fentress Blvd Ste N,Daytona Beach,FL,32114-1298,United States,(386) 679-2337,HQ,Micro,www.daytonabeachbrewingcompany.com,29.1899911,-81.0793130
000210490,DC Brau Brewing,3178-B Bladensburg Rd NE,Washington,DC,20018-2204,United States,(202) 210-1814,HQ,Regional,www.dcbrau.com,38.9296431,-76.9601673
900155791,De Bine Brewing Company,993 Florida Ave,Palm Harbor,FL,34683,United States,(727) 233-7964,NHQ,Micro,,28.0783690,-82.7676149
900074207,De Garde Brewing,6000 Blimp Blvd Ste A,Tillamook,OR,97141-8043,United States,(541) 301-8109,NHQ,Micro,,45.4207631,-123.7999426
900058968,De Steeg Brewing Co,4342 Tennyson St,Denver,CO,80212-2308,United States,(303) 484-9698,NHQ,Micro,www.desteegbrewing.com,39.7760700,-105.0436710
900135819,Dead Beach Brewery,406 Durango St,El Paso,TX,79901-1063,United States,(915) 584-4706,NHQ,Micro,,31.7553829,-106.4924897
900105002,Dead Bear Brewing Co,2552 S I 75 Business Loop,Grayling,MI,49738-2010,United States,(989) 745-6289,HQ,Brewpub,,44.6614039,-84.7147512
900171726,Dead Dog,,,MI,,United States,,NHQ,,,0.0000000,0.0000000
900118200,Dead Hippie Brewing,"3701 S Santa Fe Dr, Unit 7",Sheridan,CO,80110-3344,United States,(720) 446-7961,HQ,Micro,www.deadhippiebrewing.com,39.6491165,-105.0040257
900140747,Deadbeach Brewery,406 S. Durango,El Paso,TX,79901,United States,(855) 915-2337,HQ,Micro,www.deadbeach.com,31.7553502,-106.4924639
000182750,Deans Brothers Brewing Co.,1006 S Hathaway St,Santa Ana,CA,92705-4129,United States,(714) 542-2001,NHQ,Micro,www.deansbros.com,33.7352357,-117.8530867
900039481,Dearborn Brewing,21930 Michigan Ave,Dearborn,MI,48124-2351,United States,(313) 914-4187,HQ,Micro,www.dearbornbrewing.com,42.3064211,-83.2432731
900127725,Death Avenue,315 10th Avenue,New York,NY,10001-1416,United States,(212) 695-8080,NHQ,Brewpub,www.deathave.com,40.7511230,-74.0020690
900094605,Deb's Brewtopia,106 Cedar St,Elkader,IA,52043,United States,(563) 245-3737,NHQ,Micro,www.debsbrewtopia.com,42.8552201,-91.4052539
900113281,Deception Brewing Company,1174 SW Highway 99W,Dundee,OR,97115,United States,,HQ,Brewpub,www.deceptionbrewingco.com,45.2742145,-123.0147096
900137561,Deciduous Brewing Company,12 Weaver St,Newmarket,NH,03857,United States,,NHQ,Micro,,43.0811617,-70.9369060
900010356,Declaration Brewing Company,2030 S. Cherokee St.,Denver,CO,80223-3917,United States,(303) 955-7410,HQ,Brewpub,www.declarationbrewing.com,39.6797757,-104.9907692
900117384,Deep Draft Brewing Company,1604 E 17th Ave,Denver,CO,80218-1621,United States,,NHQ,Micro,www.deepdraftbrewery.com,39.7432321,-104.9683830
000198818,Deep Ellum Brewing Co,2821 Saint Louis St,Dallas,TX,75226-1904,United States,(214) 888-3322,HQ,Regional,www.deepellumbrewing.com,32.7807720,-96.7816940
900011457,Deep River Brewing Company,700 W Main St Ste 102,Clayton,NC,27520-1617,United States,,HQ,Micro,www.deepriverbrewing.com,35.6595117,-78.4669013
900028664,Deep Water Brewing At the Vinery,33 Tenney Hl,Blue Hill,ME,04614-5948,United States,(207) 374-2411,NHQ,Micro,www.arbovine.com,44.4110698,-68.5927811
900162058,Deer Creek Brewery,17661 Cumberland Rd.,Noblesville,IN,46060,United States,(317) 674-8266,NHQ,Micro,www.deercreekbrewery.com,40.0445073,-85.9957382
900065848,Defiance Brewing Co.,2050 E. HW 40,Hays,KS,67601-9310,United States,(785) 301-2337,NHQ,Micro,www.defiancebeer.com,38.8499603,-99.2352259
000167917,Defiant Brewing Co,6 Dexter Plz,Pearl River,NY,10965-2321,United States,(845) 920-8602,HQ,Brewpub,www.defiantbrewing.com,41.0584046,-74.0228470
900136294,Degonia Bros Brewing Co,1323 Niedringhaus Ave,Granite City,IL,62040-4654,United States,,NHQ,Micro,,38.7015673,-90.1491637
000133815,Delafield Brewhaus,3832 Hillside Dr,Delafield,WI,53018-2174,United States,(262) 646-7821,NHQ,Brewpub,www.delafield-brewhaus.com,43.0482103,-88.3551855
900100633,Deluxe Brewing Co,635 Water Ave NE Ste B,Albany,OR,97321-2764,United States,(541) 639-4257,HQ,Micro,www.deluxebrewing.com,44.6391153,-123.0977075
900109118,Demented Brewing Co.,600 Lincoln Blvd,Middlesex,NJ,08846-2443,United States,,HQ,Micro,www.dementedbrewing.com,40.5711706,-74.4951614
900036949,Dempsey's Brew Pub and Restaurant - Baltimore,555 Russell St Ste B,Baltimore,MD,21230-2404,United States,(410) 843-7901,NHQ,Brewpub,www.dempseysbaltimore.com,39.2833340,-76.6217590
